Search_Keywords,Search_Location,Job_Title,Job_Detail_Link,Company_Name,Short_Description,Location,Post_Time,Rating,Current_Time
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=c035be5069224f7e&fccid=2acd6fee0f6b700e&vjs=3,Greystar Real Estate Partners LLC," 
 Assess the effectiveness and accuracy of data sources and data gathering techniques.
 Develop custom data models and algorithms to apply to data sets.
","+1 location
Remote","Posted
Posted 30+ days ago",3.5,2023-03-13
data,,Data Quality Testing Analyst,https://www.indeed.com/rc/clk?jk=77b94074ca7d837c&fccid=99b63dbad994c9ec&vjs=3,Apple Bank for Savings," 
 Execute upon the Bank’s data governance and data quality road map.
 In the longer term, the successful candidate will help oversee our data quality testing…
","New York, NY","Posted
Posted 14 days ago",3.6,2023-03-13
data,,"Senior Data Analyst, Supply Chain (Remote)",https://www.indeed.com/rc/clk?jk=6dda21d2c5ff2936&fccid=82e58e9861d48566&vjs=3,Home Depot / THD," 
 An unquenchable intellectual curiosity for getting at the underlying story being told within the data.
 And operates under minimal supervision and mentorship of…
","Remote in Atlanta, GA 30301
+4 locations","Posted
Posted 30+ days ago",3.7,2023-03-13
data,,Business Analyst (Remote),https://www.indeed.com/rc/clk?jk=8236c0db1fae08c0&fccid=11078451211bf0c6&vjs=3,Mercy," 
 Ability to collect and analyze data.
 The incumbent will be asked to continuously develop their skills with Epic and desktop tools to best manage projects to…
","Remote in Chesterfield, MO 63017
+1 location","Posted
Posted 4 days ago",3.6,2023-03-13
data,,"Tier 2 Specialist, TikTok US-Data Security",https://www.indeed.com/rc/clk?jk=3e6b25e7996d72be&fccid=caed318a9335aac0&vjs=3,TikTok," 
 We value user satisfaction and work on policies, rules and systems to ensure quality.
 SET is looking for a Tier 2 Service Specialist who will be responsible for…
","Nashville, TN
+4 locations","Posted
Posted 30+ days ago",3.5,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=06fa88e10663b29a&fccid=dd7128553d6e76a3&vjs=3,Help At Home," 
 Comprehensive knowledge of data sets and analytics.
 Ensures all business intelligence data is properly documented and maintained to facilitate reporting as well…
",Remote,"Posted
Posted 30+ days ago",3.1,2023-03-13
data,,Data Scientist I (REMOTE),https://www.indeed.com/rc/clk?jk=2278375bcda832dc&fccid=bb418538c3c3b24e&vjs=3,Pekin Insurance," 
 Performs data sampling and data aggregation, fuzzy encoding, etc.
 Appropriately vectorizes (transform, convert and model) text, image, audio, machine/consumer…
",Remote,"Posted
Posted 19 days ago",3.2,2023-03-13
data,,"Data Analyst, Business Analysis and Reporting",https://www.indeed.com/rc/clk?jk=1f758d4b152c25e3&fccid=8e5415c099aa948c&vjs=3,Publix," 
 This includes mining and analyzing financial and operational data, designing and developing data systems and collaborating with internal partners to reveal…
","Lakeland, FL 33811","Posted
Posted 30+ days ago",4.0,2023-03-13
data,,Data Visualization Specialist,https://www.indeed.com/rc/clk?jk=b4d5934e67ec5b62&fccid=d723225da214c842&vjs=3,Caterpillar," 
 The Data Visualization Analyst contributes to this mission by leveraging his or her quantitative analysis, data management, modeling, and/or data visualization…
","Irving, TX","Posted
Posted 2 days ago",3.8,2023-03-13
data,,Survey Data Associate (Hybrid),https://www.indeed.com/rc/clk?jk=621cee2b1a2c78c2&fccid=9cb14898bb51b266&vjs=3,"US News & World Report ,L.P."," 
 Communicate timely with colleges and universities about survey and data collection questions.
 Review, correct, and verify statistical survey data submitted by…
","Washington, DC 20007 
(Georgetown area)","Posted
Posted 30+ days ago",3.5,2023-03-13
data,,"Data Scientist, Product",https://www.indeed.com/rc/clk?jk=333367d0f62ebf4d&fccid=bdae4b7212be0405&vjs=3,Clubhouse," 
 You are experienced with finding clear answers despite messy data sets, and are able to catch data issues as they arise.
 You are meticulous and forthright.
",Remote,"Posted
Posted 30+ days ago",4.2,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=6cd2d70f4bf64893&fccid=7e0a6ec3dbd5276e&vjs=3,Eneba," 
 Assist team by performing data discovery, modeling, profiling and translating set business requirements into data pipeline specifications.
",Remote,"Posted
Posted 30+ days ago",,2023-03-13
data,,Senior Data Analyst- Evernorth Health Services- Remote,https://www.indeed.com/rc/clk?jk=3eb7ab22965dd70c&fccid=afbf8c270610a38a&vjs=3,Cigna," 
 Creates and validates master data mass updates per data standards and requirements.
 Creates and maintains master data reporting, dashboards and analyses for the…
","Remote in Hartford, CT 06152","Posted
Posted 30+ days ago",3.6,2023-03-13
data,,"Data Scientist, Data Analytics",https://www.indeed.com/rc/clk?jk=2499ee2c396f71dd&fccid=87b328666e50453b&vjs=3,Cardinal Health," 
 Identifies key data requirements and acquires data; harmonizes, rescales, and cleans data for statistical techniques; applies data visualization techniques to…
","United States
+9 locations","Posted
Posted 10 days ago",3.4,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=dc3a3a2c169e076e&fccid=53aa17abcb8d38e1&vjs=3,Tiffin University," 
 Provide technical expertise in data storage structures, data mining, and data cleansing;
 Experience in creating data visualizations.
",Remote,"Posted
Posted 5 days ago",4.2,2023-03-13
data,,"Senior Specialist, Data Analytics",https://www.indeed.com/rc/clk?jk=fa348b49befa25bc&fccid=87b328666e50453b&vjs=3,Cardinal Health," 
 Uses knowledge of both the business and data to discover and/or anticipate problems or opportunities where data can be leveraged to address the need.
",United States,"Posted
Posted 2 days ago",3.4,2023-03-13
data,,Clinical Data Management,https://www.indeed.com/rc/clk?jk=8f8f9af0df3cc9e9&fccid=02291282ed5efd17&vjs=3,Click Therapeutics," 
 Oversee data cleaning activities and ensures protocol-specified guidelines are applied to the review and cleaning of clinical data.
","Remote in New York, NY 10013","Posted
Posted 30+ days ago",4.3,2023-03-13
data,,Summer Student - Investment Data and Analytics,https://www.indeed.com/rc/clk?jk=6333ce682387e1f2&fccid=4d7e317a90a915fd&vjs=3,Voya Financial," 
 Investigate data quality issues affecting analytics and risk metrics; coordinate corrective actions with other departments as required.
","Atlanta, GA 30327","Posted
Just posted",3.4,2023-03-13
data,,Data Entry Clerk,https://www.indeed.com/company/Zellner-Wood-Process-Servers/jobs/Data-Entry-Clerk-d4900caa478a4e24?fccid=83f077ad1f46cd99&vjs=3,Zellner Wood Process Servers," 
 Job includes data entry, preparing mailings, and tracking service of legal documents.
 Busy Process Serving Agency looking for Data Entry Clerk.
","Floral Park, NY 11001","Employer
Active 3 days ago",,2023-03-13
data,,Data Analytics Specialist,https://www.indeed.com/rc/clk?jk=fcead07aeece1250&fccid=e08122e0e993cc32&vjs=3,Bayer," 
 Provide technical analysis, curated data sets and reporting tools in a fast-paced team environment of data analysts and business SMEs to accelerate building an…
","United States
+2 locations","Posted
Posted 10 days ago",4.1,2023-03-13
data,,Rotational Associate Program - Data Analytics,https://www.indeed.com/rc/clk?jk=60af6522dcc0ce4b&fccid=36aa8cd93a88392d&vjs=3,Intelsat," 
 Knowledge of data lakes and warehouses, relational databases, various data structures and data types.
 Knowledge of relational databases and data warehouses.
","McLean, VA 22102","Posted
Posted 20 days ago",3.7,2023-03-13
data,,Business Analyst II,https://www.indeed.com/company/First-Hawaiian-Bank/jobs/Business-Analyst-ef288d5cc44cbdf4?fccid=3cc63b49256e94f1&vjs=3,First Hawaiian Bank," 
 Knowledge of mainframe or client server applications, SQL, data analysis, etc. preferred.
 This also includes business requirements gathering, data analysis,…
","+1 location
Remote","Posted
Posted 19 days ago",4.0,2023-03-13
data,,Business Data Analyst I,https://www.indeed.com/rc/clk?jk=f72328572e4ea201&fccid=5b8d10630cb111eb&vjs=3,DHL," 
 Uses knowledge of business and data structure to discover and/or anticipate problems where data can be used to solve the problem.
","Hanover Township, PA 18706
+5 locations","Posted
Posted 30+ days ago",3.6,2023-03-13
data,,Snr. Data Analyst (Remote - US Only),https://www.indeed.com/rc/clk?jk=d7c775863a7d769d&fccid=107bcb4ff5567127&vjs=3,KnowBe4," 
 Collaborate with data platform team to understand how to best use the data available.
 Proactively educate business stakeholders about the data and capabilities…
","Remote in Clearwater, FL 33755","Posted
Posted 30+ days ago",4.4,2023-03-13
data,,Senior Data Analyst,https://www.indeed.com/rc/clk?jk=b706ab87ca990656&fccid=6595db4e00c1e70f&vjs=3,Ro," 
 Build out data availability and business intelligence solutions for your team.
 Leverage data to shape your team/business’ strategy, providing support and/or…
","Remote in New York, NY","Posted
Posted 30+ days ago",3.7,2023-03-13
data,,OHS Business Analyst,https://www.indeed.com/rc/clk?jk=f6966e495bf2fee4&fccid=0cc7e6bf8ac0b24f&vjs=3,Metropolitan Transportation Authority," 
 The OHS Business Analyst, through data analysis and operational support, identifies savings or ways to continue to improve Health and Safety.
","Brooklyn, NY 11201
+1 location","Posted
Posted 5 days ago",4.0,2023-03-13
data,,Data Scientist,https://www.indeed.com/rc/clk?jk=ed85ecf870fdd6bb&fccid=f34acbd24dd4fcb0&vjs=3,Johns Hopkins University," 
 Design data modeling process to build statistical and simulation models on complex data sets.
 Experience coaching and training on data practices.
","Hybrid remote in Baltimore, MD 21211","Posted
Posted 5 days ago",4.0,2023-03-13
data,,Data Support Specialist,https://www.indeed.com/rc/clk?jk=9f5f3c9822f4712d&fccid=dd616958bd9ddc12&vjs=3,"Ignite! Reading, Inc."," 
 Collecting, cleaning, merging, and analyzing attendance, Baseline Diagnostics, Progress Monitoring, DIBELS, and other data for school data meetings, site visits…
",Remote,"Posted
Posted 19 days ago",,2023-03-13
data,,Data Warehouse,https://www.indeed.com/rc/clk?jk=2fb6417583979755&fccid=497007f178e5c74c&vjs=3,NucleusTeq," 
 Required Skills & Work Experience • 3 years of SQL server experience including database management, ETL, data modeling, data warehousing, and reporting.
",Remote,"Posted
Posted 30+ days ago",,2023-03-13
data,,Quality Data Analytics Manager,https://www.indeed.com/rc/clk?jk=da8ad670a6a40967&fccid=5cbdaa742f7e51f3&vjs=3,The Estée Lauder Companies," 
 Maintain and clean up master data for optimal data analysis.
 Ability to quickly analyze various data sets and identify their complexity, gaps and relations with…
","New York, NY","Posted
Posted 30+ days ago",4.0,2023-03-13
data,,Data Engineer - Entry Level,https://www.indeed.com/company/NEXT-LEVEL-BUSINESS-CONCEPTS-GROUP-LLC/jobs/Data-Engineer-8235418550062b53?fccid=6124a7af2518265e&vjs=3,NEXT LEVEL BUSINESS CONCEPTS GROUP LLC," 
 You will report to a data manager or another senior data team member.
 Transfer data from online computer files or database systems using keyboards, data…
","Hybrid remote in Phoenix, AZ 85016
+1 location","Employer
Active 4 days ago",,2023-03-13
data,,Data Scientist - Remote or Hybrid,https://www.indeed.com/rc/clk?jk=b04f9fd779e1cc0e&fccid=4958b3cb1d771bec&vjs=3,Hilton Grand Vacations," 
 3-5 years prior data scientist experience.
 Create ad-hoc analysis and handle data requests from business stakeholders.
 MS/MA/Master's Degree.
","Remote in Orlando, FL","Posted
Posted 30+ days ago",3.6,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=d9bd19709d15e423&fccid=887caf99ec3af58f&vjs=3,QuinStreet," 
 Develop a deep understanding of the related data sources and leverage them to inform business decisions.
 Excellent communication and presentation skills with…
","Remote in Foster City, CA","Posted
Posted 30+ days ago",3.1,2023-03-13
data,,Principal Product Manager - Guest Data Platform(Remote Or Hybrid),https://www.indeed.com/rc/clk?jk=8e54f9327fafa663&fccid=15f43d82dc901ff2&vjs=3,TARGET," 
 10+ years of product management with deep expertise in customer data and customer data platform (CDP) applications.
 Four-year degree or equivalent experience.
","Remote in Minneapolis, MN 55403","Posted
Posted 18 days ago",3.5,2023-03-13
data,,Senior Data Scientist,https://www.indeed.com/rc/clk?jk=a1eee2e8f524365a&fccid=502eac2d27eccf69&vjs=3,Brilliant," 
 Build upon our analytics frameworks to interpret data from complex experiments.
 Contribute to our data pipeline and analytics infrastructure, including building…
","Remote in San Francisco, CA","Posted
Posted 11 days ago",,2023-03-13
data,,Data Analyst (contract),https://www.indeed.com/rc/clk?jk=8e754cd2499cfd23&fccid=78bbcd26e39621f5&vjs=3,Wells Fargo," 
 Developing customized reports, ad hoc analyses, or data visualizations to make recommendations.
 Reconciling various types of data sets, EG, invoices, validation…
","Charlotte, NC
+18 locations","Posted
Posted 18 days ago",3.7,2023-03-13
data,,Solaria Labs Data Science Co-op (July - December 2023),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DepOg7TDxGKZPUDK5aMJwXQn2YTYIL3PVVUU2ENsp1lfsN6FS_mRfu3T7TjuZ6itpaBLOsSRZH4FsTmUdqzzl_agoKprlTjUz2nmBzB73AF5HQkpD4C8Hi-ssm1WtEXtSfXhn2x6RMqnAbk3I82kf0CZ9HBwjfLLu13QyCf3SLLoa-Ftq0sGsrDLll2lF3sbuFgnnFx_ukxh4R1tl61WXoN2WfgRZM4zaraaNxTLRwBum3BkPhAjYT9SuP9AFt7BFo1UBtlB0HjhjFiV2QdkHSjqsbLBt6XL9yqztpLxbddA31uq9EOe6fUAvsNDAoA7zf1eU_Nv_5ZJLLnwnuFNX4DUku-pzodPO68gJmpNQcx73pIz_24CtUTchVpArEC9yGQDlJgyqD9dQw4d3mOvjHynWaZEADQUzIO-AZow_y96nVvPwb76PrpRFDsrp3BMG6OC9jCBgswg7dE9o8GF0_hTrmR1HqWYhPAN69J1g1Jq_vd6JF9KRmklFuyekUCPYZjgDfPwOHoNyFjIosIpPVmvs-yscR0jbIxmKpmO6DjCDaR85Z0-qj3yM4x5KynyAbh11DrU0VN0zb-nJcjvIEZg7Cc3kCpsWUhm5WDM8FS0nJxnfOb6Iwk1kONtXXPFe-wfL9-olTj8STJOHao0AEHYSl6qlo6J1bUumWkYEPf8pQsP-0HjkZIvB-gTb6fPp66-D3ZxCvpJ3Ank7DYe8b66z-zhIg0OceWUvnsfOEUwWTEZKrkU2iL0NsyqCbRbqsfXdzYI2J9ciNTiHNvfN-84duiVhHHA8=&xkcb=SoCJ-_M3SutQldxyhJ0LbzkdCdPP&p=14&fvj=0&vjs=3,Liberty Mutual Insurance," 
 Working knowledge of data science and machine learning technologies.
 You will interact with other data scientists and engineering teams to implement your…
","Boston, MA 02116 
(Back Bay area)
+3 locations","Posted
Posted 14 days ago",3.6,2023-03-13
data,,Data analyst,https://www.indeed.com/company/Bloom-Energy/jobs/Data-Analyst-4a6e13fa3292fa12?fccid=04ef0d72e1a71432&vjs=3,Bloom Energy,Role & Responsibilities: * Owner of yield report * Managing components matching and look ahead process to optimize yield with existing components and…,"Fremont, CA","Posted
Posted 4 days ago",3.5,2023-03-13
data,,Data Engineer,https://www.indeed.com/rc/clk?jk=e1bb88f13ea0aa71&fccid=20e96350317d4d84&vjs=3,Sadup Softech,"USA , Contract to Hire 5 D ago Experience 6+ Years Positions opened 12 Job Description .Experience extracting data from a variety of sources, and a desire to…",United States,"Posted
Posted 5 days ago",,2023-03-13
